0.10705, 0, 2.104993, 7.85349, 13.60316, 19.33924, 25.08847, 0
0.2631, -1.407576, 2.103334, 7.852221, 13.60192, 19.33766, 25.08718, 0
0.4191833, -0.4759431, 2.104614, 7.853044, 13.6024, 19.33893, 25.08737, 0
0.57535, 0.322485, 2.105457, 7.85381, 13.60363, 19.33941, 25.08866, 0
0.7314333, 1.69462, 2.106703, 7.855032, 13.60487, 19.34106, 25.08921, 0
0.8876167, 1.989794, 2.107519, 7.855445, 13.60436, 19.34186, 25.09012, 0
1.043817, 3.184736, 2.108352, 7.856648, 13.6061, 19.34252, 25.09086, 0
1.199883, 4.539609, 2.109994, 7.857065, 13.60725, 19.34395, 25.09283, 0
1.355967, 4.397929, 2.109617, 7.85792, 13.60734, 19.34434, 25.09283, 0
1.512067, 4.763937, 2.109585, 7.85789, 13.60766, 19.34439, 25.09365, 0
1.6681, 4.657364, 2.109615, 7.857874, 13.60775, 19.3448, 25.09261, 0
1.82415, 4.189909, 2.109183, 7.857462, 13.60734, 19.34342, 25.09268, 0
1.980183, 4.839838, 2.110008, 7.858287, 13.60816, 19.34521, 25.09302, 0
2.136267, 5.734364, 2.110822, 7.859127, 13.6089, 19.34562, 25.09356, 0
2.292317, 4.792333, 2.109649, 7.858272, 13.60807, 19.34407, 25.0927, 0
2.4485, 6.073534, 2.111257, 7.85954, 13.60931, 19.34507, 25.09397, 0
2.60465, 10.31536, 2.115244, 7.863847, 13.61355, 19.34951, 25.09943, 0
2.760767, 35.28965, 2.139153, 7.888282, 13.63853, 19.37482, 25.12389, 0
2.916833, 72.71432, 2.175516, 7.925391, 13.67555, 19.41276, 25.16152, 0
3.072867, 99.58971, 2.203403, 7.952328, 13.70305, 19.44254, 25.18969, 0
3.228617, 108.4223, 2.21217, 7.96174, 13.7118, 19.45066, 25.1981, 0
3.38455, 124.0391, 2.227838, 7.976728, 13.72722, 19.46725, 25.21449, 0
3.540467, 138.4019, 2.241528, 7.991015, 13.74162, 19.48199, 25.22956, 0
3.696417, 149.1076, 2.252774, 8.001953, 13.75245, 19.49317, 25.23937, 0
