0.14875, 0, 2.545631, 8.297585, 14.04537, 19.79348, 25.53828, 0
0.3048, -7.996738, 2.537729, 8.289426, 14.03712, 19.7858, 25.52924, 0
0.4609, -18.07171, 2.527542, 8.28038, 14.02722, 19.77586, 25.51985, 0
0.6170667, -25.94507, 2.520517, 8.271336, 14.01897, 19.76746, 25.51049, 0
0.7731333, -32.93597, 2.513291, 8.264429, 14.01238, 19.76022, 25.50296, 0
0.9293333, -40.38673, 2.505953, 8.257155, 14.00486, 19.75254, 25.49629, 0
1.085533, -44.62635, 2.501492, 8.2533, 14.00042, 19.74834, 25.49177, 0
1.241583, -47.82909, 2.498652, 8.249444, 13.99753, 19.74512, 25.48856, 0
1.397667, -51.41296, 2.495457, 8.246452, 13.99424, 19.74146, 25.48567, 0
1.553767, -52.95044, 2.493392, 8.244723, 13.99217, 19.73997, 25.48347, 0
1.70975, -54.79615, 2.491425, 8.242916, 13.99052, 19.73801, 25.4816, 0
1.86585, -56.39898, 2.489817, 8.240894, 13.98887, 19.73688, 25.47989, 0
2.021883, -56.99825, 2.489018, 8.240456, 13.98846, 19.73613, 25.4795, 0
2.177933, -56.59556, 2.489843, 8.240993, 13.98866, 19.73619, 25.47965, 0
2.334017, -58.45552, 2.487814, 8.239592, 13.98661, 19.73423, 25.47778, 0
2.490233, -58.16209, 2.488132, 8.239578, 13.98681, 19.73489, 25.4785, 0
2.646367, -53.77179, 2.492275, 8.24382, 13.99158, 19.7393, 25.48257, 0
2.80245, -135.987, 2.412361, 8.163087, 13.90929, 19.65624, 25.39943, 0
2.95855, -144.3824, 2.403387, 8.153608, 13.90022, 19.64732, 25.38979, 0
3.11455, -142.7898, 2.407156, 8.15714, 13.90333, 19.65021, 25.39286, 0
3.2703, -113.5516, 2.433735, 8.185071, 13.93114, 19.67791, 25.42071, 0
3.426267, -90.46143, 2.456333, 8.207729, 13.95506, 19.70109, 25.44456, 0
3.582133, -74.09822, 2.472898, 8.223795, 13.97126, 19.71771, 25.46071, 0
3.7381, -55.92929, 2.491089, 8.241653, 13.9897, 19.7359, 25.47942, 0
3.894133, -41.39971, 2.507244, 8.257399, 14.00484, 19.75175, 25.49513, 0
4.050133, -26.23212, 2.520633, 8.271467, 14.01893, 19.7661, 25.50984, 0
