0.0594, 0, 1.720279, 7.476807, 13.219, 18.9656, 24.69985, 30.45061
0.21545, -1.466393, 1.718376, 7.475662, 13.21734, 18.96438, 24.70049, 30.4492
0.3715, -0.04796982, 1.72122, 7.476461, 13.21899, 18.96564, 24.70124, 30.44974
0.52765, 0.9288311, 1.722341, 7.477698, 13.21981, 18.96649, 24.70338, 30.4506
0.6837667, 2.415109, 1.724387, 7.478923, 13.22104, 18.96814, 24.70466, 30.45188
0.8399333, 3.979254, 1.726037, 7.480243, 13.22269, 18.96946, 24.70594, 30.45376
0.9961166, 4.502845, 1.725787, 7.481398, 13.22352, 18.96989, 24.70586, 30.45421
1.1522, 5.355787, 1.726228, 7.481878, 13.22475, 18.97113, 24.70764, 30.45508
1.3083, 5.478104, 1.72701, 7.481893, 13.22392, 18.97066, 24.70686, 30.45467
1.464383, 5.566025, 1.727834, 7.482197, 13.22433, 18.97109, 24.70695, 30.45512
1.620533, 6.55214, 1.728261, 7.482596, 13.22516, 18.97192, 24.70795, 30.45557
1.776467, 5.848694, 1.727162, 7.481847, 13.22475, 18.97111, 24.7081, 30.4553
1.932583, 6.398106, 1.72947, 7.482584, 13.22515, 18.97194, 24.70819, 30.45599
2.0886, 6.249905, 1.728941, 7.482687, 13.22474, 18.97159, 24.70814, 30.45594
2.244633, 6.453347, 1.728674, 7.4831, 13.22474, 18.97155, 24.70856, 30.4565
2.400767, 6.704926, 1.727893, 7.483512, 13.22598, 18.97203, 24.70787, 30.4564
2.55695, 6.931877, 1.728703, 7.483834, 13.22597, 18.97237, 24.70901, 30.45607
2.71315, 29.65965, 1.75139, 7.505961, 13.24848, 18.99536, 24.73207, 30.4794
2.869133, 70.82162, 1.79239, 7.545936, 13.28837, 19.03657, 24.77259, 30.52122
3.025233, 94.49055, 1.816961, 7.569326, 13.31263, 19.06032, 24.79832, 30.5455
3.181033, 107.4659, 1.829841, 7.582518, 13.32472, 19.07349, 24.8108, 30.55906
3.33695, 122.732, 1.844965, 7.597574, 13.34055, 19.08863, 24.82658, 30.57423
3.49295, 135.6698, 1.857716, 7.61059, 13.35388, 19.10108, 24.83984, 30.58737
3.648817, 145.5107, 1.86606, 7.620349, 13.36305, 19.11193, 24.84933, 30.59845
3.804733, 154.5881, 1.875229, 7.629313, 13.37221, 19.12128, 24.85965, 30.6072
3.9608, 160.0232, 1.879976, 7.634482, 13.37842, 19.12667, 24.8649, 30.61286
4.116766, 167.4693, 1.887567, 7.641654, 13.38555, 19.13448, 24.8725, 30.62039
4.272733, 172.0668, 1.892329, 7.646446, 13.39012, 19.13873, 24.87686, 30.625
4.428566, 176.6625, 1.897769, 7.650896, 13.39468, 19.14344, 24.88204, 30.62882
4.58445, 181.6755, 1.90135, 7.654832, 13.39924, 19.14732, 24.88539, 30.63428
4.740267, 183.716, 1.90371, 7.657824, 13.4018, 19.15079, 24.88828, 30.63675
4.895884, 186.2379, 1.905079, 7.660548, 13.40471, 19.15351, 24.89129, 30.63963
5.051816, 189.1999, 1.908661, 7.663356, 13.40753, 19.15623, 24.89452, 30.64252
5.207633, 191.6563, 1.911448, 7.665483, 13.41002, 19.15895, 24.89709, 30.64468
5.363467, 194.3972, 1.914023, 7.668449, 13.4125, 19.16169, 24.90043, 30.64761
5.519417, 196.0943, 1.915675, 7.670372, 13.41471, 19.16331, 24.90157, 30.64869
5.6754, 198.5311, 1.919422, 7.672279, 13.41637, 19.16566, 24.90371, 30.65122
5.831234, 200.3427, 1.921029, 7.673968, 13.41804, 19.16754, 24.90598, 30.65343
5.986883, 201.9872, 1.921548, 7.676109, 13.41996, 19.16907, 24.9074, 30.65554
6.142733, 203.1165, 1.923417, 7.677798, 13.42179, 19.17114, 24.90892, 0
6.29865, 205.169, 1.924227, 7.680338, 13.42428, 19.1735, 24.91154, 30.65858
6.454517, 206.4346, 1.925805, 7.680777, 13.42535, 19.17465, 24.91222, 30.66068
6.610217, 209.2577, 1.929416, 7.68373, 13.42803, 19.1773, 24.9149, 30.6629
6.766067, 210.0043, 1.929401, 7.684887, 13.42887, 19.17766, 24.91667, 30.66429
6.921967, 212.0661, 1.932998, 7.686583, 13.43073, 19.18001, 24.91818, 30.66509
7.077767, 212.7547, 1.932187, 7.687572, 13.43137, 19.18092, 24.91887, 30.66682
7.23365, 214.5009, 1.933712, 7.689261, 13.43345, 19.1825, 24.92002, 30.66867
7.389467, 215.5061, 1.934512, 7.690538, 13.43428, 19.1839, 24.92149, 30.66939
7.545333, 216.6809, 1.936978, 7.691389, 13.43553, 19.18484, 24.92259, 30.66975
7.7011, 218.6304, 1.938264, 7.693583, 13.43736, 19.18666, 24.92495, 30.67237
7.857033, 219.2925, 1.940177, 7.693929, 13.43778, 19.18664, 24.9249, 30.67303
8.012716, 220.3764, 1.940973, 7.694696, 13.43886, 19.18799, 24.92733, 30.67445
8.168567, 221.4847, 1.941769, 7.696057, 13.44011, 19.18975, 24.92814, 30.67483
8.324467, 223.1176, 1.943809, 7.697746, 13.44192, 19.19055, 24.92937, 30.67665
8.480416, 223.6491, 1.942977, 7.699022, 13.44275, 19.19152, 24.92937, 0
8.636233, 224.6861, 1.944205, 7.699873, 13.44385, 19.19249, 24.93039, 30.67844
8.791984, 225.4778, 1.946147, 7.700312, 13.44427, 19.19285, 24.9308, 0
8.947884, 227.1852, 1.947389, 7.702038, 13.44593, 19.19506, 24.93337, 0
