0.04036667, 0, 1.880576, 7.636474, 13.37691, 19.12796, 24.86451, 30.61105
0.1964, -1.390576, 1.87957, 7.634811, 13.3765, 19.1256, 24.86343, 30.60924
0.35245, -0.7897377, 1.881879, 7.635103, 13.37733, 19.12679, 24.86341, 30.61033
0.5085667, 0.680542, 1.88315, 7.636834, 13.37772, 19.12851, 24.86599, 30.61124
0.6647667, 1.726341, 1.885316, 7.638059, 13.37895, 19.12939, 24.86638, 30.61275
0.82085, 2.126122, 1.884534, 7.638381, 13.37895, 19.12935, 24.86769, 30.61316
0.97705, 3.480971, 1.884866, 7.639618, 13.3806, 19.13104, 24.86856, 30.61368
1.133217, 4.358745, 1.885311, 7.640521, 13.38142, 19.13227, 24.86869, 30.616
1.28925, 5.712891, 1.887393, 7.64181, 13.3831, 19.13342, 24.87012, 30.61703
1.445317, 5.059043, 1.886257, 7.640991, 13.38266, 19.13273, 24.86903, 30.61615
1.601433, 5.255175, 1.885475, 7.640976, 13.38307, 19.13315, 24.87092, 30.61657
1.757417, 4.660702, 1.888645, 7.640481, 13.38225, 19.13241, 24.86977, 30.6153
1.913533, 5.222988, 1.889868, 7.641306, 13.38226, 19.13317, 24.87002, 30.61626
2.069533, 5.693245, 1.888166, 7.641732, 13.38349, 19.1335, 24.87039, 30.61626
2.225617, 5.697628, 1.886598, 7.641294, 13.38347, 19.1332, 24.87044, 30.61667
2.381683, 5.511951, 1.883529, 7.642131, 13.38265, 19.13322, 24.86938, 30.61708
2.5379, 4.968739, 1.883446, 7.641281, 13.38265, 19.13244, 24.86901, 30.61636
2.694083, 26.04558, 1.90623, 7.662544, 13.40339, 19.15386, 24.89063, 30.63817
2.850083, 79.42107, 1.960388, 7.714433, 13.45644, 19.20737, 24.94344, 0
3.006167, 113.7251, 1.995237, 7.74934, 13.49055, 19.24169, 24.98066, 0
3.162133, 132.7648, 2.013863, 7.76805, 13.50952, 19.26155, 24.99985, 30.74699
3.3179, 151.966, 2.031686, 7.787624, 13.52857, 19.2819, 25.01975, 0
3.4739, 169.2962, 2.047444, 7.804307, 13.54599, 19.29868, 25.03649, 0
3.629767, 183.2489, 2.059396, 7.818012, 13.55889, 19.3123, 25.04965, 0
3.7857, 194.9266, 2.069457, 7.829326, 13.57126, 19.32389, 25.06108, 0
3.941717, 204.142, 2.079363, 7.838531, 13.58038, 19.3329, 25.07061, 0
4.097784, 210.9316, 2.088252, 7.846231, 13.58743, 19.3409, 25.07828, 0
4.253684, 218.5284, 2.093513, 7.853061, 13.59406, 19.3473, 25.08555, 0
4.409517, 224.9626, 2.099986, 7.859035, 13.60125, 19.35353, 25.09189, 0
4.565434, 228.6838, 2.105643, 7.863713, 13.60566, 19.35819, 25.09664, 0
4.721183, 231.957, 2.108454, 7.866773, 13.60898, 19.36203, 25.09998, 0
4.87685, 237.0861, 2.112523, 7.871057, 13.61312, 19.36633, 25.10369, 0
5.03275, 239.6975, 2.114127, 7.875326, 13.61727, 19.37023, 25.10796, 0
5.188583, 243.1258, 2.117764, 7.878337, 13.62096, 19.37412, 25.11088, 0
5.344383, 245.8826, 2.1214, 7.881281, 13.62346, 19.37606, 25.11365, 0
5.500367, 247.6132, 2.12624, 7.883008, 13.62515, 19.37798, 25.11632, 0
5.656367, 250.8512, 2.127357, 7.885666, 13.62846, 19.38069, 25.11851, 0
5.8122, 252.6545, 2.129481, 7.888659, 13.63096, 19.38344, 25.12148, 0
5.967817, 254.8859, 2.13151, 7.891105, 13.63304, 19.38581, 25.12433, 0
6.123667, 258.3519, 2.134465, 7.893373, 13.63557, 19.38851, 25.12627, 0
6.2796, 261.0279, 2.137175, 7.895506, 13.6385, 19.39124, 25.12915, 0
6.435517, 262.3585, 2.139186, 7.897674, 13.64095, 19.39238, 25.13131, 0
